,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Season,LowerTeamID,HigherTeamID,Target,avgOffRtg_LowerTeamID,avgDefRtg_LowerTeamID,avgNetRtg_LowerTeamID,avgeFG_LowerTeamID,avgTOV_LowerTeamID,avgReb_LowerTeamID,AvgWin_LowerTeamID,Elo_LowerTeamID,Margin_LowerTeamID,Seed_LowerTeamID,avgOffRtg_HigherTeamID,avgDefRtg_HigherTeamID,avgNetRtg_HigherTeamID,avgeFG_HigherTeamID,avgTOV_HigherTeamID,avgReb_HigherTeamID,AvgWin_HigherTeamID,Elo_HigherTeamID,Margin_HigherTeamID,Seed_HigherTeamID,EloDiff,OffRtgDIff,DefRtgDiff,NetRtgDiff,TOVDiff,RebDiff,eFGDiff,SeedDiff,WinDiff,MarginDiff,interaction,ESQUARE,SeedGap,EloGap,SeedProduct,OffvsDefLow,OffvsDefHi,eFGMatchupLow,eFGMatchupHi,MarginSQ,Tempo_Lower,TeamID_Higher,Tempo_Higher,TempoDiff,TempoGap,MatchupAdv,NetRtgSquared,TeamID_Lower,MarginStd_Lower,OffRtgStd_Lower,MarginStd_Higher,OffRtgStd_Higher,MarginStdDiff,OffRtgDiff,NetMatchup_LH,NetMatchup_HL
45,45,45,45,45,2003,1196,1277,0,1.115089,0.954235,0.160854,0.554569,0.19517,0.510378,0.774194,1624.0,348,2,1.02732,0.934852,0.092468,0.501537,0.221739,0.543149,0.612903,1573.0,194,7,51.0,0.087769,0.019383,0.068386,-0.026568,-0.032771,0.053032,-5,0.16129,154,255.0,2601.0,5,51.0,14,0.180237,0.073085,0.053032,-0.053032,23716,68.091129,1277,65.479032,2.612097,2.612097,0.107152,0.004677,1196,14.335759,0.144418,14.111385,0.13011,0.224374,0.014307,0.068386,-0.068386
46,46,46,46,46,2003,1231,1338,0,1.070934,1.014048,0.056886,0.500723,0.174114,0.504226,0.625,1556.0,113,7,1.09456,0.867438,0.227121,0.563549,0.221211,0.54676,0.866667,1670.0,473,2,-114.0,-0.023626,0.14661,-0.170235,-0.047096,-0.042535,-0.062826,5,-0.241667,-360,-570.0,12996.0,5,114.0,14,0.203496,0.080512,-0.062826,0.062826,129600,65.965625,1338,68.13,-2.164375,2.164375,0.122984,0.02898,1231,14.178549,0.12898,14.426229,0.114223,-0.24768,0.014757,-0.170235,0.170235
47,47,47,47,47,2003,1329,1393,0,1.003897,0.912078,0.091819,0.487691,0.213516,0.500768,0.689655,1578.0,189,6,1.098001,0.967815,0.130186,0.515151,0.188974,0.518478,0.827586,1648.0,296,3,-71.0,-0.094104,-0.055737,-0.038367,0.024542,-0.017709,-0.02746,3,-0.137931,-107,-213.0,5041.0,3,71.0,18,0.036082,0.185923,-0.02746,0.02746,11449,68.303448,1393,72.737069,-4.433621,4.433621,-0.149841,0.001472,1329,13.679026,0.137801,14.183439,0.146777,-0.504413,-0.008976,-0.038367,0.038367
48,48,48,48,48,2003,1345,1400,0,1.023956,0.935636,0.088321,0.48139,0.19856,0.498962,0.642857,1562.0,182,9,1.110188,0.975622,0.134566,0.495827,0.190031,0.548648,0.785714,1632.0,285,1,-70.0,-0.086232,-0.039986,-0.046245,0.008529,-0.049686,-0.014437,8,-0.142857,-103,-560.0,4900.0,8,70.0,9,0.048334,0.174552,-0.014437,0.014437,10609,69.933929,1400,70.976786,-1.042857,1.042857,-0.126218,0.002139,1345,16.466577,0.155176,12.382944,0.078499,4.083633,0.076677,-0.046245,0.046245
49,49,49,49,49,2003,1112,1323,1,1.106236,0.917822,0.188414,0.517632,0.19013,0.541451,0.892857,1665.0,419,1,1.097724,0.985736,0.111988,0.519416,0.175976,0.49926,0.709677,1587.0,276,5,79.0,0.008512,-0.067914,0.076426,0.014154,0.042191,-0.001785,-4,0.18318,143,316.0,6241.0,4,79.0,5,0.1205,0.179902,-0.001784,0.001784,20449,77.196429,1323,72.912903,4.283525,4.283525,-0.059402,0.005841,1112,12.556486,0.126816,15.447448,0.130306,-2.890962,-0.00349,0.076426,-0.076426
50,50,50,50,50,2003,1181,1242,0,1.111521,0.964937,0.146584,0.521745,0.190551,0.513407,0.8,1635.0,347,3,1.094314,0.901852,0.192462,0.525461,0.199952,0.545713,0.766667,1639.0,449,2,-5.0,0.017207,0.063085,-0.045878,-0.009402,-0.032306,-0.003717,1,0.033333,-102,-5.0,25.0,1,5.0,6,0.209669,0.129377,-0.003716,0.003716,10404,73.931667,1242,74.363333,-0.431667,0.431667,0.080292,0.002105,1181,13.320152,0.107859,18.132621,0.148778,-4.81247,-0.040919,-0.045878,0.045878
51,51,51,51,51,2003,1246,1458,1,1.113097,0.922278,0.19082,0.53759,0.202567,0.540825,0.90625,1711.0,430,1,1.116702,0.925962,0.19074,0.525735,0.166167,0.523349,0.758621,1614.0,349,5,97.0,-0.003604,-0.003684,8e-05,0.0364,0.017475,0.011855,-4,0.147629,81,388.0,9409.0,4,97.0,5,0.187135,0.194424,0.011855,-0.011855,6561,69.464844,1458,63.341379,6.123464,6.123464,-0.007289,0.0,1246,13.626202,0.117904,15.062922,0.145537,-1.43672,-0.027633,8e-05,-8e-05
52,52,52,52,52,2003,1266,1338,1,1.15249,0.995806,0.156683,0.536723,0.198637,0.548263,0.821429,1642.0,300,3,1.09456,0.867438,0.227121,0.563549,0.221211,0.54676,0.866667,1670.0,473,2,-29.0,0.05793,0.128368,-0.070438,-0.022574,0.001503,-0.026826,1,-0.045238,-173,-29.0,841.0,1,29.0,6,0.285052,0.098754,-0.026826,0.026826,29929,67.927679,1338,68.13,-0.202321,0.202321,0.186298,0.004962,1266,12.915271,0.120418,14.426229,0.114223,-1.510958,0.006195,-0.070438,0.070438
53,53,53,53,53,2003,1268,1277,0,1.091914,0.897738,0.194176,0.519593,0.191861,0.518841,0.678571,1582.0,390,6,1.02732,0.934852,0.092468,0.501537,0.221739,0.543149,0.612903,1573.0,194,7,9.0,0.064594,-0.037114,0.101708,-0.029877,-0.024308,0.018055,-1,0.065668,196,9.0,81.0,1,9.0,42,0.157062,0.129582,0.018056,-0.018056,38416,73.960714,1277,65.479032,8.481682,8.481682,0.02748,0.010345,1268,20.010976,0.15007,14.111385,0.13011,5.899591,0.01996,0.101708,-0.101708
54,54,54,54,54,2003,1139,1328,0,1.127619,1.006246,0.121373,0.562137,0.167825,0.480672,0.827586,1628.0,222,12,1.08854,0.919259,0.169281,0.512124,0.181566,0.530913,0.8,1653.0,330,1,-25.0,0.039079,0.086987,-0.047908,-0.013741,-0.050241,0.050013,11,0.027586,-108,-275.0,625.0,11,25.0,12,0.20836,0.082294,0.050013,-0.050013,11664,61.103448,1328,65.035,-3.931552,3.931552,0.126066,0.002295,1139,11.187608,0.126079,14.633452,0.157057,-3.445845,-0.030977,-0.047908,0.047908
55,55,55,55,55,2003,1120,1393,0,1.026416,0.965954,0.060461,0.521096,0.234116,0.510005,0.633333,1562.0,136,10,1.098001,0.967815,0.130186,0.515151,0.188974,0.518478,0.827586,1648.0,296,3,-87.0,-0.071585,-0.001861,-0.069725,0.045142,-0.008473,0.005945,7,-0.194253,-160,-609.0,7569.0,7,87.0,30,0.058601,0.132047,0.005945,-0.005945,25600,68.04,1393,72.737069,-4.697069,4.697069,-0.073446,0.004862,1120,18.672741,0.177963,14.183439,0.146777,4.489302,0.031186,-0.069725,0.069725
56,56,56,56,56,2003,1163,1400,0,1.081883,0.973841,0.108042,0.524237,0.215606,0.533981,0.7,1595.0,259,5,1.110188,0.975622,0.134566,0.495827,0.190031,0.548648,0.785714,1632.0,285,1,-37.0,-0.028305,-0.001781,-0.026524,0.025575,-0.014667,0.02841,4,-0.085714,-26,-148.0,1369.0,4,37.0,5,0.106261,0.136347,0.02841,-0.02841,676,73.730833,1400,70.976786,2.754048,2.754048,-0.030086,0.000704,1163,16.812318,0.142066,12.382944,0.078499,4.429374,0.063566,-0.026524,0.026524
57,57,57,57,57,2003,1112,1242,0,1.106236,0.917822,0.188414,0.517632,0.19013,0.541451,0.892857,1665.0,419,1,1.094314,0.901852,0.192462,0.525461,0.199952,0.545713,0.766667,1639.0,449,2,26.0,0.011923,0.01597,-0.004048,-0.009822,-0.004262,-0.00783,-1,0.12619,-30,26.0,676.0,1,26.0,2,0.204384,0.176492,-0.007829,0.007829,900,77.196429,1242,74.363333,2.833095,2.833095,0.027892,1.6e-05,1112,12.556486,0.126816,18.132621,0.148778,-5.576135,-0.021962,-0.004048,0.004048
58,58,58,58,58,2003,1246,1266,0,1.113097,0.922278,0.19082,0.53759,0.202567,0.540825,0.90625,1711.0,430,1,1.15249,0.995806,0.156683,0.536723,0.198637,0.548263,0.821429,1642.0,300,3,69.0,-0.039392,-0.073529,0.034136,0.00393,-0.007438,0.000867,-2,0.084821,130,138.0,4761.0,2,69.0,3,0.117291,0.230212,0.000867,-0.000867,16900,69.464844,1266,67.927679,1.537165,1.537165,-0.112921,0.001165,1246,13.626202,0.117904,12.915271,0.120418,0.710931,-0.002514,0.034137,-0.034137
59,59,59,59,59,2003,1328,1393,0,1.08854,0.919259,0.169281,0.512124,0.181566,0.530913,0.8,1653.0,330,1,1.098001,0.967815,0.130186,0.515151,0.188974,0.518478,0.827586,1648.0,296,3,4.0,-0.00946,-0.048556,0.039095,-0.007408,0.012435,-0.003028,-2,-0.027586,34,8.0,16.0,2,4.0,3,0.120725,0.178742,-0.003027,0.003027,1156,65.035,1393,72.737069,-7.702069,7.702069,-0.058017,0.001528,1328,14.633452,0.157057,14.183439,0.146777,0.450013,0.01028,0.039095,-0.039095
60,60,60,60,60,2003,1277,1400,0,1.02732,0.934852,0.092468,0.501537,0.221739,0.543149,0.612903,1573.0,194,7,1.110188,0.975622,0.134566,0.495827,0.190031,0.548648,0.785714,1632.0,285,1,-59.0,-0.082868,-0.04077,-0.042098,0.031708,-0.005499,0.00571,6,-0.172811,-91,-354.0,3481.0,6,59.0,7,0.051698,0.175336,0.00571,-0.00571,8281,65.479032,1400,70.976786,-5.497753,5.497753,-0.123638,0.001772,1277,14.111385,0.13011,12.382944,0.078499,1.728441,0.051611,-0.042098,0.042098
61,61,61,61,61,2003,1242,1266,1,1.094314,0.901852,0.192462,0.525461,0.199952,0.545713,0.766667,1639.0,449,2,1.15249,0.995806,0.156683,0.536723,0.198637,0.548263,0.821429,1642.0,300,3,-2.0,-0.058176,-0.093955,0.035779,0.001316,-0.00255,-0.011262,-1,-0.054762,149,-2.0,4.0,1,2.0,6,0.098508,0.250638,-0.011262,0.011262,22201,74.363333,1266,67.927679,6.435655,6.435655,-0.15213,0.00128,1242,18.132621,0.148778,12.915271,0.120418,5.21735,0.02836,0.035779,-0.035779
62,62,62,62,62,2003,1393,1400,1,1.098001,0.967815,0.130186,0.515151,0.188974,0.518478,0.827586,1648.0,296,3,1.110188,0.975622,0.134566,0.495827,0.190031,0.548648,0.785714,1632.0,285,1,17.0,-0.012187,-0.007807,-0.00438,-0.001057,-0.03017,0.019324,2,0.041872,11,34.0,289.0,2,17.0,3,0.122379,0.142373,0.019324,-0.019324,121,72.737069,1400,70.976786,1.760283,1.760283,-0.019994,1.9e-05,1393,14.183439,0.146777,12.382944,0.078499,1.800495,0.068277,-0.00438,0.00438
63,63,63,63,63,2003,1242,1393,0,1.094314,0.901852,0.192462,0.525461,0.199952,0.545713,0.766667,1639.0,449,2,1.098001,0.967815,0.130186,0.515151,0.188974,0.518478,0.827586,1648.0,296,3,-9.0,-0.003687,-0.065963,0.062276,0.010979,0.027235,0.01031,-1,-0.06092,153,-9.0,81.0,1,9.0,6,0.126499,0.196149,0.01031,-0.01031,23409,74.363333,1393,72.737069,1.626264,1.626264,-0.06965,0.003878,1242,18.132621,0.148778,14.183439,0.146777,3.949182,0.002001,0.062276,-0.062276
64,64,64,64,64,2004,1197,1250,1,0.993487,1.005157,-0.01167,0.495599,0.231061,0.477889,0.466667,1485.0,-56,16,0.98891,0.952835,0.036075,0.484907,0.21865,0.509968,0.642857,1552.0,61,16,-66.0,0.004577,0.052322,-0.047745,0.012411,-0.032079,0.010692,0,-0.17619,-117,-0.0,4356.0,0,66.0,256,0.040652,-0.016247,0.010692,-0.010692,13689,72.92,1250,66.84375,6.07625,6.07625,0.056899,0.00228,1197,15.538014,0.132763,12.587629,0.168987,2.950385,-0.036223,-0.047745,0.047745
65,65,65,65,65,2004,1104,1356,1,1.068558,1.005628,0.06293,0.517179,0.19852,0.512725,0.586207,1558.0,138,8,1.068538,0.938865,0.129673,0.496149,0.180498,0.508168,0.862069,1648.0,243,9,-90.0,1.9e-05,0.066762,-0.066743,0.018022,0.004557,0.02103,-1,-0.275862,-105,-90.0,8100.0,1,90.0,72,0.129693,0.06291,0.02103,-0.02103,11025,67.35,1356,66.797414,0.552586,0.552586,0.066783,0.004455,1104,15.534881,0.150086,10.108037,0.14181,5.426843,0.008276,-0.066743,0.066743
66,66,66,66,66,2004,1163,1436,1,1.116037,0.909064,0.206973,0.531676,0.194568,0.559011,0.818182,1663.0,500,2,1.012991,0.950856,0.062135,0.485035,0.191918,0.521592,0.733333,1595.0,129,15,68.0,0.103046,-0.041793,0.144838,0.00265,0.037419,0.046641,-13,0.084848,371,884.0,4624.0,13,68.0,30,0.165181,0.103927,0.046641,-0.046641,137641,70.72197,1436,65.495833,5.226136,5.226136,0.061254,0.020978,1163,17.007574,0.144054,14.424954,0.148796,2.58262,-0.004742,0.144838,-0.144838
67,67,67,67,67,2004,1173,1177,0,1.054245,0.9982,0.056045,0.518288,0.221164,0.553165,0.75,1602.0,124,10,1.081765,1.028444,0.053322,0.519365,0.202429,0.537128,0.7,1603.0,96,7,-0.0,-0.02752,-0.030243,0.002724,0.018736,0.016037,-0.001078,3,0.05,28,-0.0,0.0,3,0.0,70,0.025801,0.083565,-0.001077,0.001077,784,64.457812,1177,65.718333,-1.260521,1.260521,-0.057764,7e-06,1173,10.1019,0.127482,11.496326,0.129837,-1.394426,-0.002355,0.002723,-0.002723
68,68,68,68,68,2004,1106,1181,0,0.953156,0.933892,0.019264,0.482844,0.262506,0.526291,0.533333,1520.0,25,16,1.132044,0.916166,0.215878,0.535083,0.20083,0.516292,0.84375,1666.0,473,1,-145.0,-0.178889,0.017726,-0.196615,0.061676,0.009999,-0.052239,15,-0.310417,-448,-2175.0,21025.0,15,145.0,16,0.03699,0.198152,-0.052239,0.052239,200704,64.905,1181,70.575781,-5.670781,5.670781,-0.161162,0.038657,1106,15.143186,0.171034,13.788107,0.128227,1.355079,0.042807,-0.196614,0.196614
69,69,69,69,69,2004,1211,1434,1,1.186559,0.944113,0.242445,0.578394,0.194879,0.561332,0.931034,1678.0,476,2,1.009316,0.993039,0.016276,0.495876,0.225715,0.518538,0.586207,1548.0,24,15,130.0,0.177243,-0.048926,0.226169,-0.030836,0.042794,0.082518,-13,0.344828,452,1690.0,16900.0,13,130.0,30,0.19352,0.065203,0.082518,-0.082518,204304,69.533621,1434,71.712931,-2.17931,2.17931,0.128317,0.051152,1211,11.188378,0.112167,12.875971,0.117689,-1.687593,-0.005522,0.226169,-0.226169
70,70,70,70,70,2004,1196,1264,0,1.108258,1.011632,0.096626,0.557426,0.208734,0.508899,0.666667,1595.0,235,5,1.084746,0.92818,0.156566,0.494551,0.189819,0.510055,0.827586,1633.0,316,12,-38.0,0.023513,0.083452,-0.059939,0.018914,-0.001156,0.062875,-7,-0.16092,-81,-266.0,1444.0,7,38.0,60,0.180078,0.073114,0.062875,-0.062875,6561,69.638333,1264,68.433621,1.204713,1.204713,0.106964,0.003593,1196,16.277938,0.177435,13.091286,0.158599,3.186652,0.018836,-0.05994,0.05994
71,71,71,71,71,2004,1268,1431,1,1.029936,0.960321,0.069615,0.484116,0.200928,0.514445,0.633333,1588.0,168,4,1.08762,0.96422,0.1234,0.527075,0.196328,0.499885,0.758621,1612.0,239,13,-24.0,-0.057684,-0.003899,-0.053785,0.0046,0.01456,-0.042959,-9,-0.125287,-71,-216.0,576.0,9,24.0,52,0.065716,0.127299,-0.042959,0.042959,5041,75.240833,1431,69.356897,5.883937,5.883937,-0.061583,0.002893,1268,16.253594,0.124807,17.179005,0.176427,-0.925412,-0.05162,-0.053785,0.053785
72,72,72,72,72,2004,1277,1305,0,1.097201,1.036975,0.060226,0.564155,0.223715,0.515012,0.62069,1573.0,119,7,1.082858,0.945154,0.137705,0.498467,0.185921,0.539428,0.733333,1622.0,280,10,-49.0,0.014343,0.091821,-0.077479,0.037794,-0.024416,0.065689,-3,-0.112644,-161,-147.0,2401.0,3,49.0,70,0.152047,0.045883,0.065688,-0.065688,25921,65.303448,1305,69.735,-4.431552,4.431552,0.106164,0.006003,1277,12.793259,0.130978,12.994252,0.120837,-0.200992,0.010141,-0.077479,0.077479
73,73,73,73,73,2004,1102,1314,0,1.109438,0.920724,0.188715,0.586787,0.199743,0.436938,0.785714,1611.0,273,11,1.082218,0.988337,0.09388,0.51622,0.206354,0.526424,0.642857,1574.0,213,6,37.0,0.027221,-0.067614,0.094835,-0.006611,-0.089486,0.070567,5,0.142857,60,185.0,1369.0,5,37.0,66,0.121101,0.161494,0.070567,-0.070567,3600,54.142857,1314,76.471429,-22.328571,22.328571,-0.040393,0.008994,1102,14.521058,0.180556,12.856298,0.120346,1.66476,0.06021,0.094835,-0.094835
74,74,74,74,74,2004,1112,1371,0,1.146839,1.033448,0.113391,0.54306,0.195854,0.529106,0.689655,1576.0,264,9,1.069172,0.949402,0.11977,0.515562,0.194078,0.51937,0.678571,1584.0,219,8,-8.0,0.077667,0.084046,-0.006379,0.001776,0.009737,0.027499,1,0.011084,45,-8.0,64.0,1,8.0,72,0.197437,0.035724,0.027498,-0.027498,2025,76.40431,1371,67.561607,8.842703,8.842703,0.161713,4.1e-05,1112,13.641703,0.13664,13.695237,0.113492,-0.053534,0.023148,-0.006379,0.006379
75,75,75,75,75,2004,1251,1386,0,0.98661,0.957687,0.028922,0.481159,0.226593,0.514679,0.548387,1531.0,54,16,1.142749,0.903722,0.239027,0.569023,0.171331,0.472536,0.964286,1681.0,456,1,-149.0,-0.156139,0.053966,-0.210105,0.055262,0.042144,-0.087864,15,-0.415899,-402,-2235.0,22201.0,15,149.0,16,0.082888,0.185062,-0.087864,0.087864,161604,69.658871,1386,68.066964,1.591907,1.591907,-0.102174,0.044144,1251,17.091846,0.169622,13.853351,0.147102,3.238494,0.02252,-0.210105,0.210105
76,76,76,76,76,2004,1390,1427,1,1.095997,0.904272,0.191724,0.532711,0.205989,0.551235,0.966667,1697.0,397,1,0.992995,1.007129,-0.014134,0.494474,0.236208,0.500395,0.571429,1542.0,-6,16,155.0,0.103001,-0.102856,0.205858,-0.030219,0.05084,0.038236,-15,0.395238,403,2325.0,24025.0,15,155.0,16,0.088868,0.088723,0.038237,-0.038237,162409,67.5625,1427,72.633036,-5.070536,5.070536,0.000145,0.042378,1390,10.810861,0.11354,12.329901,0.142606,-1.51904,-0.029066,0.205858,-0.205858
77,77,77,77,77,2004,1140,1393,0,1.081304,0.984442,0.096862,0.539614,0.210068,0.537676,0.703704,1596.0,184,12,1.060567,0.977916,0.082651,0.497177,0.187192,0.509331,0.75,1616.0,171,5,-20.0,0.020737,0.006526,0.014211,0.022876,0.028345,0.042437,7,-0.046296,13,-140.0,400.0,7,20.0,60,0.103388,0.076125,0.042437,-0.042437,169,66.491667,1393,68.497321,-2.005655,2.005655,0.027263,0.000202,1140,13.991858,0.129115,13.862658,0.169111,0.1292,-0.039996,0.014211,-0.014211
78,78,78,78,78,2004,1343,1400,0,1.055296,0.953384,0.101912,0.5507,0.227593,0.532143,0.730769,1585.0,148,14,1.116212,0.960767,0.155445,0.495502,0.170779,0.542563,0.766667,1628.0,322,3,-42.0,-0.060916,-0.007383,-0.053534,0.056814,-0.01042,0.055199,11,-0.035897,-174,-462.0,1764.0,11,42.0,42,0.094529,0.162828,0.055198,-0.055198,30276,59.432692,1400,68.84,-9.407308,9.407308,-0.068299,0.002866,1343,9.624008,0.15838,17.680953,0.156139,-8.056944,0.002241,-0.053533,0.053533
79,79,79,79,79,2004,1150,1403,0,1.077352,0.971345,0.106008,0.511996,0.208733,0.531764,0.724138,1600.0,229,9,1.057414,0.959015,0.098399,0.4969,0.178375,0.486104,0.6875,1586.0,223,8,13.0,0.019938,0.01233,0.007609,0.030359,0.04566,0.015096,1,0.036638,6,13.0,169.0,1,13.0,72,0.118337,0.086069,0.015096,-0.015096,36,73.519828,1403,69.553906,3.965921,3.965921,0.032268,5.8e-05,1150,15.771459,0.132461,15.285423,0.161884,0.486036,-0.029423,0.007609,-0.007609
80,80,80,80,80,2004,1433,1448,0,1.030404,0.931313,0.099091,0.534807,0.238566,0.53354,0.766667,1620.0,217,13,1.129306,1.016762,0.112544,0.536139,0.202222,0.523795,0.678571,1582.0,229,4,38.0,-0.098902,-0.08545,-0.013453,0.036344,0.009745,-0.001332,9,0.088095,-12,342.0,1444.0,9,38.0,52,0.013642,0.197993,-0.001332,0.001332,144,68.615833,1448,74.202679,-5.586845,5.586845,-0.184351,0.000181,1433,16.308837,0.177367,14.499179,0.089734,1.809658,0.087633,-0.013453,0.013453
81,81,81,81,81,2004,1130,1428,1,1.046176,0.96436,0.081816,0.491856,0.203759,0.52166,0.71875,1617.0,160,6,1.064722,0.956517,0.108206,0.535368,0.233217,0.561363,0.741935,1613.0,226,11,4.0,-0.018547,0.007843,-0.02639,-0.029458,-0.039703,-0.043512,-5,-0.023185,-66,20.0,16.0,5,4.0,66,0.089659,0.100362,-0.043512,0.043512,4356,65.579688,1428,61.053226,4.526462,4.526462,-0.010703,0.000696,1130,12.120364,0.114037,17.055192,0.16221,-4.934828,-0.048173,-0.02639,0.02639
82,82,82,82,82,2004,1153,1190,1,1.11397,0.907881,0.206089,0.518562,0.174438,0.526275,0.8,1640.0,420,4,1.030771,0.919437,0.111335,0.51401,0.21282,0.497056,0.827586,1634.0,223,13,6.0,0.083199,-0.011556,0.094754,-0.038382,0.029219,0.004553,-9,-0.027586,197,54.0,36.0,9,6.0,52,0.194533,0.12289,0.004552,-0.004552,38809,69.165833,1190,75.781034,-6.615201,6.615201,0.071643,0.008978,1153,15.618292,0.133518,9.445723,0.118769,6.172569,0.014749,0.094754,-0.094754
83,83,83,83,83,2004,1210,1320,1,1.065866,0.91425,0.151616,0.534634,0.21067,0.499525,0.71875,1608.0,345,3,1.035237,0.980189,0.055048,0.508227,0.189151,0.503172,0.689655,1599.0,115,14,9.0,0.030629,-0.065938,0.096568,0.021518,-0.003647,0.026407,-11,0.029095,230,99.0,81.0,11,9.0,42,0.085677,0.120987,0.026407,-0.026407,52900,73.39375,1320,66.817241,6.576509,6.576509,-0.03531,0.009325,1210,16.630199,0.087302,9.821561,0.148047,6.808638,-0.060745,0.096568,-0.096568
84,84,84,84,84,2004,1228,1293,1,1.094712,0.965078,0.129634,0.526174,0.188724,0.516839,0.8,1644.0,292,5,1.132334,0.972705,0.159629,0.550502,0.194013,0.537299,0.833333,1631.0,342,12,13.0,-0.037622,-0.007627,-0.029995,-0.005289,-0.02046,-0.024328,-7,-0.033333,-50,91.0,169.0,7,13.0,60,0.122007,0.167256,-0.024328,0.024328,2500,66.305833,1293,71.231667,-4.925833,4.925833,-0.045249,0.0009,1228,15.846099,0.1381,14.507073,0.152575,1.339026,-0.014474,-0.029995,0.029995
85,85,85,85,85,2004,1227,1242,0,1.067257,0.950238,0.117019,0.501797,0.19097,0.529072,0.774194,1627.0,232,13,1.058141,0.970003,0.088138,0.514121,0.203617,0.518091,0.714286,1602.0,187,4,24.0,0.009116,-0.019765,0.028881,-0.012647,0.010981,-0.012324,9,0.059908,45,216.0,576.0,9,24.0,52,0.097254,0.107903,-0.012324,0.012324,2025,65.704839,1242,70.746429,-5.04159,5.04159,-0.010649,0.000834,1227,10.840882,0.134225,13.676294,0.135789,-2.835411,-0.001565,0.028881,-0.028881
86,86,86,86,86,2004,1197,1246,0,0.993487,1.005157,-0.01167,0.495599,0.231061,0.477889,0.466667,1485.0,-56,16,1.060785,0.921718,0.139067,0.525739,0.208227,0.530037,0.866667,1682.0,310,1,-196.0,-0.067298,0.083439,-0.150737,0.022834,-0.052148,-0.03014,15,-0.4,-366,-2940.0,38416.0,15,196.0,16,0.071769,0.055628,-0.03014,0.03014,133956,72.92,1246,68.811667,4.108333,4.108333,0.016141,0.022722,1197,15.538014,0.132763,11.783487,0.138705,3.754527,-0.005942,-0.150737,0.150737
87,87,87,87,87,2004,1272,1376,1,1.067064,0.955981,0.111083,0.500028,0.186826,0.523554,0.75,1606.0,214,7,1.044841,0.929994,0.114847,0.497109,0.193207,0.495205,0.69697,1589.0,269,10,17.0,0.022223,0.025987,-0.003764,-0.006381,0.028349,0.002919,-3,0.05303,-55,51.0,289.0,3,17.0,70,0.13707,0.08886,0.002919,-0.002919,3025,69.133929,1376,67.974242,1.159686,1.159686,0.04821,1.4e-05,1272,11.317683,0.142812,15.327918,0.145453,-4.010235,-0.002641,-0.003764,0.003764
88,88,88,88,88,2004,1280,1284,1,1.091462,0.926464,0.164998,0.523955,0.218736,0.55095,0.892857,1667.0,303,2,0.998637,0.970855,0.027782,0.485135,0.192757,0.47617,0.65625,1560.0,60,15,108.0,0.092825,-0.044391,0.137216,0.025979,0.07478,0.038819,-13,0.236607,243,1404.0,11664.0,13,108.0,30,0.120607,0.072173,0.03882,-0.03882,59049,70.63125,1284,68.814062,1.817187,1.817187,0.048434,0.018828,1280,8.836178,0.090512,12.090385,0.110023,-3.254207,-0.01951,0.137216,-0.137216
89,89,89,89,89,2004,1301,1418,1,1.085595,0.971465,0.11413,0.532463,0.201714,0.502737,0.689655,1599.0,236,3,1.075194,0.990256,0.084938,0.535662,0.204132,0.483197,0.692308,1583.0,166,14,15.0,0.0104,-0.018791,0.029192,-0.002417,0.01954,-0.003199,-11,-0.002653,70,165.0,225.0,11,15.0,42,0.095339,0.103729,-0.003199,0.003199,4900,67.612069,1418,71.022115,-3.410046,3.410046,-0.00839,0.000852,1301,12.031875,0.137585,13.476133,0.177215,-1.444258,-0.03963,0.029192,-0.029192
90,90,90,90,90,2004,1186,1329,0,1.035718,1.003681,0.032037,0.539619,0.225459,0.494086,0.571429,1541.0,53,15,1.135125,0.934486,0.200639,0.560056,0.194082,0.530676,0.896552,1683.0,415,2,-142.0,-0.099407,0.069195,-0.168602,0.031377,-0.03659,-0.020437,13,-0.325123,-362,-1846.0,20164.0,13,142.0,30,0.101232,0.131444,-0.020437,0.020437,131044,67.803571,1329,69.060345,-1.256773,1.256773,-0.030212,0.028427,1186,13.464189,0.153364,13.84636,0.135174,-0.38217,0.01819,-0.168602,0.168602
91,91,91,91,91,2004,1334,1344,1,1.060927,0.978919,0.082007,0.531305,0.215199,0.504916,0.766667,1629.0,161,12,1.06138,0.963221,0.098159,0.528459,0.221887,0.503939,0.714286,1594.0,201,5,35.0,-0.000454,0.015698,-0.016151,-0.006689,0.000977,0.002846,7,0.052381,-40,245.0,1225.0,7,35.0,60,0.097706,0.082461,0.002846,-0.002846,1600,65.195,1344,67.208036,-2.013036,2.013036,0.015245,0.000261,1334,11.906195,0.121741,13.283389,0.159503,-1.377194,-0.037762,-0.016152,0.016152
92,92,92,92,92,2004,1338,1416,1,1.101809,0.908525,0.193283,0.524032,0.196657,0.539036,0.875,1676.0,409,3,1.061389,0.936743,0.124647,0.524933,0.226305,0.532313,0.827586,1632.0,241,14,43.0,0.040419,-0.028217,0.068637,-0.029648,0.006723,-0.000901,-11,0.047414,168,473.0,1849.0,11,43.0,42,0.165066,0.152864,-0.000901,0.000901,28224,62.617188,1416,66.393966,-3.776778,3.776778,0.012202,0.004711,1338,9.054439,0.142838,13.57809,0.142965,-4.523651,-0.000127,0.068636,-0.068636
